event,signal,t_ms,mean_z
cold_to_hot,avg_directional_index,410.435854,1.5531976338573061
cold_to_hot,avg_directional_index,615.653781,1.6389476194827433
cold_to_hot,avg_directional_index,820.871708,1.7056302606025928
cold_to_hot,avg_directional_index,1026.089635,1.7950986635532762
cold_to_hot,plus_directional_indicator,-1026.089635,2.12046760113802
cold_to_hot,plus_directional_indicator,-820.871708,2.152389851819006
cold_to_hot,plus_directional_indicator,-615.653781,2.1591811769599483
cold_to_hot,plus_directional_indicator,-410.435854,2.064906823374383
cold_to_hot,plus_directional_indicator,-205.217927,2.136058902224319
cold_to_hot,plus_directional_indicator,0.0,2.4051466504204995
cold_to_hot,plus_directional_indicator,205.217927,2.5153044124037085
cold_to_hot,plus_directional_indicator,410.435854,2.4437835013650577
cold_to_hot,plus_directional_indicator,615.653781,2.450904138202931
cold_to_hot,plus_directional_indicator,820.871708,2.501430766541448
cold_to_hot,plus_directional_indicator,1026.089635,2.5274003618494025
cold_to_hot,minus_directional_indicator,-1026.089635,2.1620610715196458
cold_to_hot,minus_directional_indicator,-820.871708,2.2002656219101273
cold_to_hot,minus_directional_indicator,-615.653781,2.2404737901380525
cold_to_hot,minus_directional_indicator,-410.435854,2.4070373540960297
cold_to_hot,minus_directional_indicator,-205.217927,2.3660766434298086
cold_to_hot,minus_directional_indicator,0.0,2.2023150285150925
cold_to_hot,minus_directional_indicator,205.217927,2.121680264404042
cold_to_hot,minus_directional_indicator,410.435854,2.241542566405329
cold_to_hot,minus_directional_indicator,615.653781,2.2971210682227756
cold_to_hot,minus_directional_indicator,820.871708,2.316402450450083
cold_to_hot,minus_directional_indicator,1026.089635,2.3292510801575896
cold_to_hot,gopalakrishnan_range_index,-1026.089635,2.464978053553596
cold_to_hot,gopalakrishnan_range_index,-820.871708,2.488353091364669
cold_to_hot,gopalakrishnan_range_index,-615.653781,2.4606012018125245
cold_to_hot,gopalakrishnan_range_index,-410.435854,2.4051714707476997
cold_to_hot,gopalakrishnan_range_index,-205.217927,2.3748227834391114
cold_to_hot,gopalakrishnan_range_index,0.0,2.364394676482299
cold_to_hot,gopalakrishnan_range_index,205.217927,2.361560325200654
cold_to_hot,gopalakrishnan_range_index,410.435854,2.3536661576767637
cold_to_hot,gopalakrishnan_range_index,615.653781,2.3497228414959457
cold_to_hot,gopalakrishnan_range_index,820.871708,2.346906491716918
cold_to_hot,gopalakrishnan_range_index,1026.089635,2.3464386334926006
cold_to_hot,ichimoku_tenkan,-1026.089635,0.3938917704062214
cold_to_hot,ichimoku_tenkan,-820.871708,0.39328792252813355
cold_to_hot,ichimoku_tenkan,-615.653781,0.3887341026178416
cold_to_hot,ichimoku_tenkan,-410.435854,0.36338596246762084
cold_to_hot,ichimoku_tenkan,-205.217927,0.3500861033625489
cold_to_hot,ichimoku_tenkan,0.0,0.3937863615805168
cold_to_hot,ichimoku_tenkan,205.217927,0.46082760760196423
cold_to_hot,ichimoku_tenkan,410.435854,0.4909171519301273
cold_to_hot,ichimoku_tenkan,615.653781,0.5174725938633878
cold_to_hot,ichimoku_tenkan,820.871708,0.5453765396527179
cold_to_hot,ichimoku_tenkan,1026.089635,0.5694836229269286
cold_to_hot,ichimoku_kijun,-1026.089635,0.4688444286228286
cold_to_hot,ichimoku_kijun,-820.871708,0.4698176345226114
cold_to_hot,ichimoku_kijun,-615.653781,0.46516883334008946
cold_to_hot,ichimoku_kijun,-410.435854,0.45536740906392925
cold_to_hot,ichimoku_kijun,-205.217927,0.4482576131320737
cold_to_hot,ichimoku_kijun,0.0,0.48177459998248645
