event,n_events,signal,amplitude,consistency,lead_lag_ms,score
cold_to_hot,741,access_rate,0.019700217804356268,0.9433198380566802,-1000.134355,0.018583606268886683
cold_to_hot,741,gopalakrishnan_range_index,0.033308564885303316,0.49122807017543857,-600.080613,0.016362102048920926
cold_to_hot,741,heat_score,0.004069750578109099,0.8137651821862348,-400.053742,0.0033118213206474855
cold_to_hot,741,inter_access_interval_ms,0.003394809142443167,0.921727395411606,0.0,0.003129088588783648
hot_to_cold,765,random_walk_index_high,1.6844346375337382,0.9686274509803922,0.0,1.6315896292973857
hot_to_cold,765,random_walk_index_low,1.6586341035421086,0.8915032679738563,0.0,1.4786777236806774
hot_to_cold,765,schaff_trend_cycle,0.6655718496099221,0.6509803921568628,-200.026871,0.43327422366763557
hot_to_cold,765,swing_index,0.5312419360153506,0.7895424836601307,-400.053742,0.4194380775859762
hot_to_cold,765,interval_access_rate,0.3599520391074589,0.9633986928104575,0.0,0.3467773239505846
hot_to_cold,765,ichimoku_chikou,0.3599520391074589,0.9633986928104575,0.0,0.3467773239505846
hot_to_cold,765,schaff_trend_cycle_signal,0.4962722990447723,0.6169934640522876,-200.026871,0.30619676490082687
hot_to_cold,765,parabolic_sar_direction,0.5328592493948636,0.5281045751633987,200.026871,0.28140540752356197
hot_to_cold,765,aroon_oscillator,0.533071912846149,0.43790849673202614,200.026871,0.23343672000452276
hot_to_cold,765,minus_directional_indicator,0.30098251292340317,0.738562091503268,0.0,0.22229427425061804
hot_to_cold,765,accum_swing_index,0.18851113793667312,0.9660130718954248,0.0,0.18210422344470775
hot_to_cold,765,avg_directional_index,0.2893933213510078,0.5738562091503268,600.080613,0.16607015434391167
hot_to_cold,765,inter_access_variance_ms2,0.2734954052991365,0.5777777777777777,200.026871,0.15801956750616775
hot_to_cold,765,system_quality_number,0.1606491900431254,0.865359477124183,0.0,0.1390192990961425
hot_to_cold,765,aroon_down,0.35025392798573796,0.39477124183006534,0.0,0.13827017810678804
hot_to_cold,765,plus_directional_indicator,0.23244132739299816,0.5320261437908497,600.080613,0.12366486307052321
hot_to_cold,765,aroon_up,0.1683150014067476,0.7084967320261438,-400.053742,0.11925062844765648
hot_to_cold,765,supertrend_direction,0.40663291528143364,0.2784313725490196,0.0,0.11321936072541879
hot_to_cold,765,linear_reg_slope,0.18576920675875597,0.6065359477124183,-400.053742,0.11267570187720623
hot_to_cold,765,range_action_verification_index,0.190970931353465,0.5620915032679739,800.107484,0.10734313788495418
hot_to_cold,765,parabolic_sar,0.15378454379069723,0.5228758169934641,200.026871,0.08041021897552797
hot_to_cold,765,vertical_horizontal_filter,0.13302370039283273,0.5816993464052288,0.0,0.07737979957491578
hot_to_cold,765,gopalakrishnan_range_index,0.07909997874182562,0.5241830065359477,0.0,0.041462864673819703
hot_to_cold,765,recency_weighted_frequency,0.0525150673218544,0.7620915032679738,200.026871,0.04002128659953087
hot_to_cold,765,access_rate,0.042785013699017216,0.7830065359477124,200.026871,0.03350094536694289
hot_to_cold,765,supertrend,0.07119024802126994,0.38823529411764707,0.0,0.02763856687884598
hot_to_cold,765,triple_exp_rate_of_change,0.03981023735794764,0.5594771241830065,-1000.134355,0.02227291711006744
hot_to_cold,765,ichimoku_tenkan,0.03254298356074514,0.5712418300653594,200.026871,0.018589913485026963
hot_to_cold,765,ichimoku_senkou_a,0.02555884033558764,0.5843137254901961,200.026871,0.014934381215696308
hot_to_cold,765,linear_reg_intercept,0.022235909719639402,0.48366013071895425,-1000.134355,0.010754623001655658
hot_to_cold,765,ichimoku_kijun,0.027551941973387117,0.3359477124183007,200.026871,0.009256011878641163
hot_to_cold,765,ichimoku_senkou_b,0.02868604889173021,0.2222222222222222,200.026871,0.0063746775314956015
hot_to_cold,765,heat_score,0.009929206672506963,0.4300653594771242,200.026871,0.004270207836934367
hot_to_cold,765,inter_access_interval_ms,0.00328534070844988,0.8287581699346406,200.026871,0.002722752953146698
