event,n_events,signal,amplitude,consistency,lead_lag_ms,score
cold_to_hot,7809,ichimoku_chikou,2.669073193195317,0.9997438852605968,0.0,2.668389604209994
cold_to_hot,7809,interval_access_rate,2.669073193195317,0.9997438852605968,0.0,2.668389604209994
cold_to_hot,7809,random_walk_index_high,2.6311853670519456,0.9822000256114739,0.0,2.5843503349069565
cold_to_hot,7809,recency_weighted_frequency,1.382734126684542,0.9983352541938788,357.188439,1.3804322258461634
cold_to_hot,7809,swing_index,1.5389768026903319,0.893072096299142,0.0,1.3744172393344056
cold_to_hot,7809,system_quality_number,1.3795653479403092,0.9742604686899731,0.0,1.3440559824727714
cold_to_hot,7809,schaff_trend_cycle,1.179897994291477,0.9048533743116917,357.188439,1.06763468147824
cold_to_hot,7809,heat_score,0.9569234478615057,0.9994877705211935,0.0,0.95643328346255
cold_to_hot,7809,schaff_trend_cycle_signal,1.1060992438206878,0.8567038033038802,357.188439,0.9475994290127291
cold_to_hot,7809,triple_exp_rate_of_change,1.122708220033,0.7775643488282751,357.188439,0.8729778860341115
cold_to_hot,7809,random_walk_index_low,1.0356392716564864,0.8058650275323345,0.0,0.8345854701670212
cold_to_hot,7809,plus_directional_indicator,0.9669511789937273,0.8435138942246126,0.0,0.8156367545180794
cold_to_hot,7809,accum_swing_index,0.7939933002851951,0.9996158278908951,0.0,0.7936882702044094
cold_to_hot,7809,parabolic_sar_direction,1.1392741508567301,0.5521833781534127,0.0,0.6290882492629299
cold_to_hot,7809,parabolic_sar,0.769623575801361,0.8003585606351645,0.0,0.6159748173592657
cold_to_hot,7809,range_action_verification_index,0.7991842162010168,0.7409399410936099,357.188439,0.5921475060749242
cold_to_hot,7809,linear_reg_intercept,0.6509133939973327,0.8624663849404534,0.0,0.5613909218302006
cold_to_hot,7809,supertrend_direction,0.9574096699560658,0.5642207709053656,0.0,0.5401904220548631
cold_to_hot,7809,avg_directional_index,0.7236754434275602,0.710078114995518,0.0,0.5138660947375876
cold_to_hot,7809,ichimoku_tenkan,0.664752220365358,0.7253169419900115,0.0,0.4821560476564717
