event,n_events,signal,amplitude,consistency,lead_lag_ms,score
cold_to_hot,11,interval_access_rate,21.86235691200532,1.0,0.0,21.86235691200532
cold_to_hot,11,ichimoku_chikou,21.86235691200532,1.0,0.0,21.86235691200532
cold_to_hot,11,random_walk_index_high,21.300176411692682,1.0,0.0,21.300176411692682
cold_to_hot,11,swing_index,17.421038559620065,1.0,0.0,17.421038559620065
cold_to_hot,11,recency_weighted_frequency,16.42933839454442,1.0,0.0,16.42933839454442
cold_to_hot,11,system_quality_number,13.76305351738701,1.0,0.0,13.76305351738701
cold_to_hot,11,plus_directional_indicator,9.994983038542886,1.0,0.0,9.994983038542886
cold_to_hot,11,random_walk_index_low,8.886907042082331,1.0,194.466018,8.886907042082331
cold_to_hot,11,avg_directional_index,7.66389986132523,1.0,0.0,7.66389986132523
cold_to_hot,11,inter_access_variance_ms2,7.424938924266778,1.0,97.233009,7.424938924266778
cold_to_hot,11,linear_reg_intercept,6.736847456291029,1.0,0.0,6.736847456291029
cold_to_hot,11,range_action_verification_index,7.072535829099811,0.9090909090909091,0.0,6.429578026454374
cold_to_hot,11,vertical_horizontal_filter,7.070584685594853,0.9090909090909091,0.0,6.427804259631684
cold_to_hot,11,supertrend,7.053660529936994,0.9090909090909091,0.0,6.412418663579085
cold_to_hot,11,ichimoku_tenkan,6.8657536821609515,0.9090909090909091,0.0,6.241594256509956
cold_to_hot,11,aroon_up,6.80036127866501,0.9090909090909091,0.0,6.182146616968191
cold_to_hot,11,aroon_oscillator,6.796382507587348,0.9090909090909091,0.0,6.178529552352134
cold_to_hot,11,ichimoku_senkou_a,5.805029478411414,0.9090909090909091,0.0,5.277299525828558
cold_to_hot,11,minus_directional_indicator,5.095100404419415,1.0,194.466018,5.095100404419415
cold_to_hot,11,gopalakrishnan_range_index,5.359215763861376,0.9090909090909091,0.0,4.872014330783069
cold_to_hot,11,parabolic_sar,4.105149420354302,1.0,194.466018,4.105149420354302
cold_to_hot,11,linear_reg_slope,3.8816292545158966,1.0,0.0,3.8816292545158966
cold_to_hot,11,ichimoku_kijun,4.207585284749168,0.9090909090909091,0.0,3.8250775315901526
cold_to_hot,11,accum_swing_index,2.3242670306479223,1.0,0.0,2.3242670306479223
cold_to_hot,11,ichimoku_senkou_b,2.62618351793594,0.8181818181818182,0.0,2.148695605583951
cold_to_hot,11,heat_score,1.7346647280958614,1.0,0.0,1.7346647280958614
cold_to_hot,11,schaff_trend_cycle,1.2951068638986665,0.8181818181818182,0.0,1.0596328886443636
cold_to_hot,11,supertrend_direction,1.1445317472261483,0.5454545454545454,0.0,0.6242900439415353
cold_to_hot,11,parabolic_sar_direction,1.143370313378653,0.5454545454545454,0.0,0.6236565345701743
cold_to_hot,11,schaff_trend_cycle_signal,1.0001099542802474,0.5454545454545454,97.233009,0.5455145205164985
cold_to_hot,11,inter_access_interval_ms,0.22367399505763053,0.5454545454545454,0.0,0.1220039973041621
cold_to_hot,11,access_rate,0.0009326992111994524,1.0,97.233009,0.0009326992111994524
cold_to_hot,11,triple_exp_rate_of_change,3.466783914697624e-07,0.45454545454545453,0.0,1.575810870317102e-07
cold_to_hot,11,aroon_down,3.469446951953614e-18,0.0,-486.16504499999996,0.0
hot_to_cold,11,swing_index,13.91034455908476,1.0,-194.466018,13.91034455908476
hot_to_cold,11,interval_access_rate,13.133880817320621,1.0,-486.16504499999996,13.133880817320621
hot_to_cold,11,ichimoku_chikou,13.133880817320621,1.0,-486.16504499999996,13.133880817320621
hot_to_cold,11,random_walk_index_high,12.85424384893528,1.0,-486.16504499999996,12.85424384893528
hot_to_cold,11,recency_weighted_frequency,11.45356364004104,1.0,-97.233009,11.45356364004104
hot_to_cold,11,random_walk_index_low,10.778628232134395,1.0,0.0,10.778628232134395
hot_to_cold,11,system_quality_number,8.27599527364259,1.0,-486.16504499999996,8.27599527364259
hot_to_cold,11,plus_directional_indicator,6.016397009223125,1.0,-486.16504499999996,6.016397009223125
hot_to_cold,11,avg_directional_index,5.357336711330898,1.0,-97.233009,5.357336711330898
hot_to_cold,11,inter_access_variance_ms2,5.23910720022849,1.0,-97.233009,5.23910720022849
hot_to_cold,11,minus_directional_indicator,5.14072671546843,1.0,0.0,5.14072671546843
hot_to_cold,11,linear_reg_intercept,4.70363748688248,1.0,-97.233009,4.70363748688248
hot_to_cold,11,parabolic_sar,4.4748205695302365,1.0,0.0,4.4748205695302365
hot_to_cold,11,range_action_verification_index,4.432998410499712,1.0,-486.16504499999996,4.432998410499712
hot_to_cold,11,supertrend,4.309664214986683,0.9090909090909091,-486.16504499999996,3.917876559078803
hot_to_cold,11,vertical_horizontal_filter,4.25604646054539,0.9090909090909091,-486.16504499999996,3.869133145950354
hot_to_cold,11,ichimoku_tenkan,4.143044497179375,0.9090909090909091,-486.16504499999996,3.766404088344886
hot_to_cold,11,aroon_up,4.12977405586944,0.9090909090909091,-486.16504499999996,3.7543400507904
hot_to_cold,11,aroon_oscillator,4.127357798129968,0.9090909090909091,-486.16504499999996,3.7521434528454254
hot_to_cold,11,ichimoku_senkou_a,3.5029510724015815,0.9090909090909091,-486.16504499999996,3.1845009749105286
hot_to_cold,11,gopalakrishnan_range_index,3.2173281758195573,0.9090909090909091,-486.16504499999996,2.9248437961995974
hot_to_cold,11,linear_reg_slope,2.7130972432752003,1.0,-97.233009,2.7130972432752003
hot_to_cold,11,ichimoku_kijun,2.538989088746471,0.9090909090909091,-486.16504499999996,2.308171898860428
hot_to_cold,11,supertrend_direction,1.411589154912249,1.0,0.0,1.411589154912249
hot_to_cold,11,parabolic_sar_direction,1.4101567198336722,1.0,0.0,1.4101567198336722
hot_to_cold,11,accum_swing_index,1.3980674397478825,1.0,-486.16504499999996,1.3980674397478825
hot_to_cold,11,ichimoku_senkou_b,1.60909399101243,0.8181818181818182,-486.16504499999996,1.3165314471919882
hot_to_cold,11,heat_score,1.0757063720793747,1.0,-486.16504499999996,1.0757063720793747
hot_to_cold,11,schaff_trend_cycle,0.8855244817423229,0.8181818181818182,-291.699027,0.7245200305164461
hot_to_cold,11,schaff_trend_cycle_signal,0.7580252484858405,0.5454545454545454,-97.233009,0.413468317355913
hot_to_cold,11,inter_access_interval_ms,0.22206128328220792,0.8181818181818182,-194.466018,0.18168650450362467
hot_to_cold,11,access_rate,0.0006580458749211142,1.0,-97.233009,0.0006580458749211142
hot_to_cold,11,triple_exp_rate_of_change,2.756492644131678e-07,0.45454545454545453,-194.466018,1.2529512018780353e-07
hot_to_cold,11,aroon_down,3.469446951953614e-18,0.0,-486.16504499999996,0.0
