event,n_events,signal,amplitude,consistency,lead_lag_ms,score
migration,267,ich_senkou_a,0.010010147177465678,0.18352059925093633,50,0.0018370682085985701
migration,267,ich_kijun,0.009238213050082697,0.18352059925093633,50,0.0016954023949589969
migration,267,ich_senkou_b,0.00904998586833932,0.18352059925093633,50,0.0016608588297701374
migration,267,ich_chikou,0.009350149567963095,0.09363295880149813,50,0.0008754821692849341
migration,267,interval_access_rate,0.009350149567963095,0.09363295880149813,50,0.0008754821692849341
migration,267,recency_weighted_freq,0.003049119239646139,0.18352059925093633,50,0.0005595761900474188
migration,267,access_rate,0.002313208040281095,0.18352059925093633,50,0.00042452132574447065
migration,267,linreg_intercept,0.0017081081167941298,0.1797752808988764,50,0.0003070756165023155
migration,267,minus_di,0.01785875828954253,0.00749063670411985,50,0.00013377347033365192
migration,267,plus_di,0.019677329525539022,0.003745318352059925,0,7.369786339153192e-05
migration,267,adx,0.018551576292740735,0.003745318352059925,0,6.94815591488417e-05
migration,267,aroon_down,0.0,0.0,-250,0.0
