event,n_events,signal,amplitude,consistency,lead_lag_ms,score
cold_to_hot,8701,rwi_high,1.4796057498694721,0.8842661763015746,0,1.3083653188709021
cold_to_hot,8701,si,1.3630354961210596,0.8865647626709574,0,1.2084192411306578
cold_to_hot,8701,heat_score,0.703704605823841,0.9458682910010343,0,0.665611872880153
cold_to_hot,8701,asi,0.6931667759678929,0.9529939087461211,0,0.6605837152425891
cold_to_hot,8701,inter_access_variance_ms2,0.7067093795403983,0.8832318124353522,0,0.6241882061565291
cold_to_hot,8701,vhf,0.44317078530812026,0.8501321687162395,-50,0.37675374082567126
cold_to_hot,8701,stc,0.5521277421877817,0.6699229973566256,50,0.369883071970185
cold_to_hot,8701,inter_access_interval_ms,0.5038081293273085,0.715664866107344,-150,0.36055777741881967
cold_to_hot,8701,rwi_low,0.4274389961834263,0.8240432134237444,-250,0.35222820395761023
cold_to_hot,8701,sqn,0.3924703494023932,0.8114009883921388,-100,0.3184508294197099
cold_to_hot,8701,stc_signal,0.4845930629779289,0.6424548902425009,100,0.31132918308776264
cold_to_hot,8701,ravi,0.4504682312305948,0.6353292724974141,200,0.28619565363093075
cold_to_hot,8701,plus_di,0.47656916266057764,0.5746465923457074,0,0.2738588453399481
cold_to_hot,8701,psar_dir,0.5389536190428448,0.4274221353867372,-250,0.23036070672570277
cold_to_hot,8701,supertrend_dir,0.33749222113331245,0.6692334214458108,-100,0.22586107386039286
cold_to_hot,8701,minus_di,0.340962940489999,0.4805194805194805,-250,0.16383933504064885
cold_to_hot,8701,trix,0.8881611692055125,0.1842316975060338,0,0.16362743986167527
cold_to_hot,8701,gapo,0.4129922182686486,0.39144925870589586,0,0.16166549769256605
cold_to_hot,8701,adx,0.23842625370961268,0.6057924376508448,0,0.14443682143470504
cold_to_hot,8701,aroon_up,0.28656342283868025,0.3831743477761177,-50,0.10980375264270313
cold_to_hot,8701,aroon_down,0.24492732901796513,0.20733249051833122,150,0.050781393121297445
cold_to_hot,8701,aroon_osc,0.13771767771298027,0.35478680611423974,-50,0.048860415021258485
cold_to_hot,8701,ich_chikou,0.048624570994905726,0.9250660843581198,-200,0.044980941493850846
cold_to_hot,8701,interval_access_rate,0.048624570994905726,0.9250660843581198,-200,0.044980941493850846
cold_to_hot,8701,linreg_slope,0.028534406376687145,0.6549821859556373,-250,0.01868952786354902
cold_to_hot,8701,supertrend,0.021465523228642047,0.5484427077347431,100,0.011772609682459469
cold_to_hot,8701,recency_weighted_freq,0.01453219327781291,0.7533616825652224,50,0.010947997579136148
cold_to_hot,8701,psar,0.015396336606306332,0.5763705321227445,-250,0.00887399472251767
