event,signal,t_ms,mean_z
cold_to_hot,plus_directional_indicator,0,0.4021115928917043
cold_to_hot,plus_directional_indicator,50,0.4149230547678923
cold_to_hot,plus_directional_indicator,100,0.34077622480619835
cold_to_hot,plus_directional_indicator,150,0.35423530504765105
cold_to_hot,plus_directional_indicator,200,0.42134764617394654
cold_to_hot,plus_directional_indicator,250,0.5244698836432469
cold_to_hot,minus_directional_indicator,-250,-0.35644708362585115
cold_to_hot,minus_directional_indicator,-200,-0.2504680803339768
cold_to_hot,minus_directional_indicator,-150,-0.16729540713561628
cold_to_hot,minus_directional_indicator,-100,-0.051923416172526916
cold_to_hot,minus_directional_indicator,-50,-0.014721579809983907
cold_to_hot,minus_directional_indicator,0,-0.04811541255865889
cold_to_hot,minus_directional_indicator,50,-0.026075095404847225
cold_to_hot,minus_directional_indicator,100,0.06794493373342798
cold_to_hot,minus_directional_indicator,150,0.1231353079328269
cold_to_hot,minus_directional_indicator,200,0.15620222422784868
cold_to_hot,minus_directional_indicator,250,0.17279182707440796
cold_to_hot,gopalakrishnan_range_index,-250,0.14535230937238547
cold_to_hot,gopalakrishnan_range_index,-200,0.2328234490763175
cold_to_hot,gopalakrishnan_range_index,-150,0.2532462760905366
cold_to_hot,gopalakrishnan_range_index,-100,0.234721338164791
cold_to_hot,gopalakrishnan_range_index,-50,0.30389858228007893
cold_to_hot,gopalakrishnan_range_index,0,0.6470006092654705
cold_to_hot,gopalakrishnan_range_index,50,0.6105617206299704
cold_to_hot,gopalakrishnan_range_index,100,0.573508716986674
cold_to_hot,gopalakrishnan_range_index,150,0.5418938738442008
cold_to_hot,gopalakrishnan_range_index,200,0.5177358364674117
cold_to_hot,gopalakrishnan_range_index,250,0.5005042829517885
cold_to_hot,ichimoku_tenkan,-250,0.009745839652315107
cold_to_hot,ichimoku_tenkan,-200,0.015824048283109442
cold_to_hot,ichimoku_tenkan,-150,0.016717129480126915
cold_to_hot,ichimoku_tenkan,-100,0.014943883503638846
cold_to_hot,ichimoku_tenkan,-50,0.014755998943820535
cold_to_hot,ichimoku_tenkan,0,0.02060540872750362
cold_to_hot,ichimoku_tenkan,50,0.023955189153483988
cold_to_hot,ichimoku_tenkan,100,0.02595072842411565
cold_to_hot,ichimoku_tenkan,150,0.026390639728977257
cold_to_hot,ichimoku_tenkan,200,0.025790844527134843
cold_to_hot,ichimoku_tenkan,250,0.026793187792894132
cold_to_hot,ichimoku_kijun,-250,-0.009516610108095382
cold_to_hot,ichimoku_kijun,-200,-0.004040242585691888
cold_to_hot,ichimoku_kijun,-150,-0.0026987084716649694
cold_to_hot,ichimoku_kijun,-100,-0.002845080885889797
cold_to_hot,ichimoku_kijun,-50,-0.0022922753751278774
cold_to_hot,ichimoku_kijun,0,0.0023057292497953553
cold_to_hot,ichimoku_kijun,50,0.004740688858093525
cold_to_hot,ichimoku_kijun,100,0.0064194491891621215
cold_to_hot,ichimoku_kijun,150,0.007116015950088379
cold_to_hot,ichimoku_kijun,200,0.007654691221202915
cold_to_hot,ichimoku_kijun,250,0.00869268870045945
cold_to_hot,ichimoku_senkou_a,-250,-0.0010233322029929057
cold_to_hot,ichimoku_senkou_a,-200,0.005001662560162805
cold_to_hot,ichimoku_senkou_a,-150,0.0062004096737107404
cold_to_hot,ichimoku_senkou_a,-100,0.005290096005292767
cold_to_hot,ichimoku_senkou_a,-50,0.00552548148838999
cold_to_hot,ichimoku_senkou_a,0,0.010931172844147468
cold_to_hot,ichimoku_senkou_a,50,0.013911132421488871
cold_to_hot,ichimoku_senkou_a,100,0.015819606891505026
cold_to_hot,ichimoku_senkou_a,150,0.01643096120203757
cold_to_hot,ichimoku_senkou_a,200,0.016466496913078416
cold_to_hot,ichimoku_senkou_a,250,0.0175388337666426
cold_to_hot,ichimoku_senkou_b,-250,-0.012172011738468259
cold_to_hot,ichimoku_senkou_b,-200,-0.006752525991936731
cold_to_hot,ichimoku_senkou_b,-150,-0.005424926085664641
cold_to_hot,ichimoku_senkou_b,-100,-0.00556977816312888
cold_to_hot,ichimoku_senkou_b,-50,-0.00502271514764246
cold_to_hot,ichimoku_senkou_b,0,-0.00047248952221206215
cold_to_hot,ichimoku_senkou_b,50,0.0019378841292863563
cold_to_hot,ichimoku_senkou_b,100,0.00361582642126237
cold_to_hot,ichimoku_senkou_b,150,0.00435330191814088
cold_to_hot,ichimoku_senkou_b,200,0.004933109192923179
cold_to_hot,ichimoku_senkou_b,250,0.006001101530800493
cold_to_hot,ichimoku_chikou,-250,0.00999236451967554
cold_to_hot,ichimoku_chikou,-200,0.032380536263098114
cold_to_hot,ichimoku_chikou,-150,0.02175833187304471
cold_to_hot,ichimoku_chikou,-100,-0.02008186389135142
cold_to_hot,ichimoku_chikou,-50,-0.015326298929872174
cold_to_hot,ichimoku_chikou,0,0.04583067047038305
cold_to_hot,ichimoku_chikou,50,0.05436918496182468
cold_to_hot,ichimoku_chikou,100,0.04237990473873788
cold_to_hot,ichimoku_chikou,150,0.0031136541021774032
cold_to_hot,ichimoku_chikou,200,0.014963884831401696
cold_to_hot,ichimoku_chikou,250,0.030823175834878883
cold_to_hot,linear_reg_slope,-250,-0.003759741629502767
cold_to_hot,linear_reg_slope,-200,0.039745123985543925
cold_to_hot,linear_reg_slope,-150,0.020435679689796447
cold_to_hot,linear_reg_slope,-100,0.002821547893805788
cold_to_hot,linear_reg_slope,-50,-0.0031890218953594886
cold_to_hot,linear_reg_slope,0,0.0102182331880174
cold_to_hot,linear_reg_slope,50,0.017918483741892782
cold_to_hot,linear_reg_slope,100,0.022208556847873418
cold_to_hot,linear_reg_slope,150,0.01448272550438875
cold_to_hot,linear_reg_slope,200,0.013943790903087202
cold_to_hot,linear_reg_slope,250,0.014085382997317417
cold_to_hot,linear_reg_intercept,-250,-0.013930986276881096
cold_to_hot,linear_reg_intercept,-200,-0.017709917540009446
cold_to_hot,linear_reg_intercept,-150,-0.015331832448746899
cold_to_hot,linear_reg_intercept,-100,-0.009120987974860629
cold_to_hot,linear_reg_intercept,-50,-0.005543937797691687
cold_to_hot,linear_reg_intercept,0,-0.00979258010759931
cold_to_hot,linear_reg_intercept,50,-0.013155745964466472
cold_to_hot,linear_reg_intercept,100,-0.01460536225416601
cold_to_hot,linear_reg_intercept,150,-0.010296228755840202
cold_to_hot,linear_reg_intercept,200,-0.008421293602061265
cold_to_hot,linear_reg_intercept,250,-0.007530476628371488
cold_to_hot,parabolic_sar,-250,-0.004569018510515762
cold_to_hot,parabolic_sar,-200,-0.0024796978597845143
cold_to_hot,parabolic_sar,-150,-0.001554889439491138
cold_to_hot,parabolic_sar,-100,0.016897763028612525
cold_to_hot,parabolic_sar,-50,0.01458456751170021
cold_to_hot,parabolic_sar,0,0.0062404668443470585
cold_to_hot,parabolic_sar,50,-0.010820591660202068
cold_to_hot,parabolic_sar,100,-0.010745832659009504
cold_to_hot,parabolic_sar,150,0.014948140952242539
cold_to_hot,parabolic_sar,200,0.019208840801498706
cold_to_hot,parabolic_sar,250,0.0074070719470040345
cold_to_hot,parabolic_sar_direction,-250,0.5931270738600214
cold_to_hot,parabolic_sar_direction,-200,0.45401119385257965
cold_to_hot,parabolic_sar_direction,-150,0.35385342688190863
cold_to_hot,parabolic_sar_direction,-100,-0.11987722764411123
cold_to_hot,parabolic_sar_direction,-50,-0.06179422275305278
cold_to_hot,parabolic_sar_direction,0,0.3776532923006828
cold_to_hot,parabolic_sar_direction,50,0.782817667882314
cold_to_hot,parabolic_sar_direction,100,0.2884037969803284
cold_to_hot,parabolic_sar_direction,150,0.03850521008319373
cold_to_hot,parabolic_sar_direction,200,-0.1470770738369809
cold_to_hot,parabolic_sar_direction,250,-0.07086083815068678
cold_to_hot,random_walk_index_high,-250,0.5531958815425425
cold_to_hot,random_walk_index_high,-200,0.3667581463680036
cold_to_hot,random_walk_index_high,-150,0.2422166111974162
cold_to_hot,random_walk_index_high,-100,-0.21081654590196863
cold_to_hot,random_walk_index_high,-50,0.3786921297203875
cold_to_hot,random_walk_index_high,0,1.7456149944547483
cold_to_hot,random_walk_index_high,50,1.6673032358052722
cold_to_hot,random_walk_index_high,100,0.4208126004517125
cold_to_hot,random_walk_index_high,150,0.06963070863850858
cold_to_hot,random_walk_index_high,200,0.05875609127618134
cold_to_hot,random_walk_index_high,250,0.3744260925949853
cold_to_hot,random_walk_index_low,-250,-0.3906844273664116
cold_to_hot,random_walk_index_low,-200,-0.2847508950922931
cold_to_hot,random_walk_index_low,-150,-0.2569816213505283
cold_to_hot,random_walk_index_low,-100,0.07280813726691095
cold_to_hot,random_walk_index_low,-50,0.11150946296185768
cold_to_hot,random_walk_index_low,0,-0.5313506933873452
cold_to_hot,random_walk_index_low,50,-0.5770588648995192
cold_to_hot,random_walk_index_low,100,-0.12405141384304694
cold_to_hot,random_walk_index_low,150,0.06003295680219198
cold_to_hot,random_walk_index_low,200,0.14100516288846704
cold_to_hot,random_walk_index_low,250,-0.00849773547623708
cold_to_hot,range_action_verification_index,-250,-0.667901387969359
cold_to_hot,range_action_verification_index,-200,-0.6911505096915569
cold_to_hot,range_action_verification_index,-150,-0.616653739529002
cold_to_hot,range_action_verification_index,-100,-0.6017698349853692
cold_to_hot,range_action_verification_index,-50,-0.5703554656818449
cold_to_hot,range_action_verification_index,0,-0.6009360709305951
cold_to_hot,range_action_verification_index,50,-0.5371829924691844
cold_to_hot,range_action_verification_index,100,-0.49487756820165996
cold_to_hot,range_action_verification_index,150,-0.4496250764318299
cold_to_hot,range_action_verification_index,200,-0.3528391460882071
cold_to_hot,range_action_verification_index,250,-0.17909795634083153
cold_to_hot,schaff_trend_cycle,-250,0.24695254044253281
cold_to_hot,schaff_trend_cycle,-200,0.27867635402126945
cold_to_hot,schaff_trend_cycle,-150,0.2519972081528342
cold_to_hot,schaff_trend_cycle,-100,0.16649526560107325
cold_to_hot,schaff_trend_cycle,-50,0.16524442137359416
cold_to_hot,schaff_trend_cycle,0,0.29786854313062955
cold_to_hot,schaff_trend_cycle,50,0.5670347137354136
cold_to_hot,schaff_trend_cycle,100,0.7366046372543753
cold_to_hot,schaff_trend_cycle,150,0.7740009001060425
cold_to_hot,schaff_trend_cycle,200,0.6856670983670563
cold_to_hot,schaff_trend_cycle,250,0.5920774090179938
cold_to_hot,schaff_trend_cycle_signal,-250,0.2555851953548745
cold_to_hot,schaff_trend_cycle_signal,-200,0.27889898273666547
cold_to_hot,schaff_trend_cycle_signal,-150,0.27618984181265377
cold_to_hot,schaff_trend_cycle_signal,-100,0.2287946612804431
cold_to_hot,schaff_trend_cycle_signal,-50,0.20442352598968966
cold_to_hot,schaff_trend_cycle_signal,0,0.26365264854733333
cold_to_hot,schaff_trend_cycle_signal,50,0.43820629368950026
cold_to_hot,schaff_trend_cycle_signal,100,0.6167922204113883
cold_to_hot,schaff_trend_cycle_signal,150,0.7262220856758159
cold_to_hot,schaff_trend_cycle_signal,200,0.7333715044127942
cold_to_hot,schaff_trend_cycle_signal,250,0.6865505777743357
cold_to_hot,supertrend_direction,-250,0.34326942066449523
cold_to_hot,supertrend_direction,-200,0.2787126827375166
cold_to_hot,supertrend_direction,-150,0.23153660502166218
cold_to_hot,supertrend_direction,-100,0.012327461950862286
cold_to_hot,supertrend_direction,-50,0.056784116640510696
cold_to_hot,supertrend_direction,0,0.290654496896172
cold_to_hot,supertrend_direction,50,0.40652556497022624
cold_to_hot,supertrend_direction,100,0.048744083345574826
cold_to_hot,supertrend_direction,150,-0.09928711790825125
cold_to_hot,supertrend_direction,200,-0.15296616373030306
cold_to_hot,supertrend_direction,250,-0.0936118002883036
cold_to_hot,supertrend,-250,0.01229239895754219
cold_to_hot,supertrend,-200,0.0041447079928508875
cold_to_hot,supertrend,-150,0.005076253761918236
cold_to_hot,supertrend,-100,0.009953211191170817
cold_to_hot,supertrend,-50,0.006019626528457045
cold_to_hot,supertrend,0,0.005583186620137382
cold_to_hot,supertrend,50,0.007094275210976497
cold_to_hot,supertrend,100,0.02332123727057452
cold_to_hot,supertrend,150,0.026630131316250076
cold_to_hot,supertrend,200,0.02896276291502988
cold_to_hot,supertrend,250,0.026876850548145276
cold_to_hot,system_quality_number,-250,0.23436747363495625
cold_to_hot,system_quality_number,-200,0.11902323477494116
cold_to_hot,system_quality_number,-150,0.12878040036111443
cold_to_hot,system_quality_number,-100,-0.10904564290979372
cold_to_hot,system_quality_number,-50,0.13026166559667068
cold_to_hot,system_quality_number,0,0.4299431226681195
cold_to_hot,system_quality_number,50,0.493147775693971
cold_to_hot,system_quality_number,100,0.13890819593487208
cold_to_hot,system_quality_number,150,0.0233633087365217
cold_to_hot,system_quality_number,200,-0.009839542303768451
cold_to_hot,system_quality_number,250,0.05869193059610055
cold_to_hot,triple_exp_rate_of_change,-250,0.14680946996910624
cold_to_hot,triple_exp_rate_of_change,-200,0.09798462273109743
cold_to_hot,triple_exp_rate_of_change,-150,-0.03500855943493942
cold_to_hot,triple_exp_rate_of_change,-100,-0.08801484874470786
cold_to_hot,triple_exp_rate_of_change,-50,-0.03354815362160372
cold_to_hot,triple_exp_rate_of_change,0,0.905805675385303
cold_to_hot,triple_exp_rate_of_change,50,-0.08773235263465361
cold_to_hot,triple_exp_rate_of_change,100,-0.08809814199206215
cold_to_hot,triple_exp_rate_of_change,150,-0.08821567823690235
cold_to_hot,triple_exp_rate_of_change,200,-0.08827463067227402
cold_to_hot,triple_exp_rate_of_change,250,-0.08831221214306056
cold_to_hot,vertical_horizontal_filter,-250,0.18256996521480484
cold_to_hot,vertical_horizontal_filter,-200,0.156812249219463
cold_to_hot,vertical_horizontal_filter,-150,0.07411289455688934
cold_to_hot,vertical_horizontal_filter,-100,0.14684288317601077
cold_to_hot,vertical_horizontal_filter,-50,0.5120204270273014
cold_to_hot,vertical_horizontal_filter,0,0.4223683164755699
cold_to_hot,vertical_horizontal_filter,50,0.3073035232915077
cold_to_hot,vertical_horizontal_filter,100,0.06686292708317712
cold_to_hot,vertical_horizontal_filter,150,-0.08135690581426795
cold_to_hot,vertical_horizontal_filter,200,-0.16703471762718466
cold_to_hot,vertical_horizontal_filter,250,-0.22869910146922637
cold_to_hot,inter_access_interval_ms,-250,0.25773061211531306
cold_to_hot,inter_access_interval_ms,-200,0.1410636012151796
cold_to_hot,inter_access_interval_ms,-150,0.048048267242230346
cold_to_hot,inter_access_interval_ms,-100,0.4194796826203949
cold_to_hot,inter_access_interval_ms,-50,0.791633946640159
cold_to_hot,inter_access_interval_ms,0,-0.17174659578653484
cold_to_hot,inter_access_interval_ms,50,-0.1721188106718677
cold_to_hot,inter_access_interval_ms,100,-0.17217836328479189
cold_to_hot,inter_access_interval_ms,150,-0.17219129422939736
cold_to_hot,inter_access_interval_ms,200,-0.1721975665671701
cold_to_hot,inter_access_interval_ms,250,-0.1722169073606531
cold_to_hot,inter_access_variance_ms2,-250,-0.578101495375034
cold_to_hot,inter_access_variance_ms2,-200,-0.46214914950344904
cold_to_hot,inter_access_variance_ms2,-150,-0.38834634914046195
cold_to_hot,inter_access_variance_ms2,-100,-0.23878034513969168
cold_to_hot,inter_access_variance_ms2,-50,-0.1298365282567087
cold_to_hot,inter_access_variance_ms2,0,0.21191098902625036
cold_to_hot,inter_access_variance_ms2,50,0.22855537451340466
cold_to_hot,inter_access_variance_ms2,100,0.252781383781625
cold_to_hot,inter_access_variance_ms2,150,0.3009939423587663
cold_to_hot,inter_access_variance_ms2,200,0.3407713142612326
cold_to_hot,inter_access_variance_ms2,250,0.34726660605732923
cold_to_hot,recency_weighted_frequency,-250,0.004103937580497271
cold_to_hot,recency_weighted_frequency,-200,0.011874447348479256
cold_to_hot,recency_weighted_frequency,-150,0.012805160546582662
cold_to_hot,recency_weighted_frequency,-100,0.006353108041719698
cold_to_hot,recency_weighted_frequency,-50,0.0020707057958302645
cold_to_hot,recency_weighted_frequency,0,0.009471792117577694
cold_to_hot,recency_weighted_frequency,50,0.017050995390941685
cold_to_hot,recency_weighted_frequency,100,0.02197366514043474
cold_to_hot,recency_weighted_frequency,150,0.019071940248931978
cold_to_hot,recency_weighted_frequency,200,0.019112193110819378
cold_to_hot,recency_weighted_frequency,250,0.021385866331306045
hot_to_cold,heat_score,-250,0.3502126757977909
hot_to_cold,heat_score,-200,0.38000840365540695
hot_to_cold,heat_score,-150,0.508768848183726
hot_to_cold,heat_score,-100,0.6732785939198315
hot_to_cold,heat_score,-50,0.6644907685855234
hot_to_cold,heat_score,0,0.6366098376858511
hot_to_cold,heat_score,50,0.6096115379547714
hot_to_cold,heat_score,100,0.5966578987538325
hot_to_cold,heat_score,150,0.5838480734144923
hot_to_cold,heat_score,200,0.5597523128448922
hot_to_cold,heat_score,250,0.5286699634926533
hot_to_cold,access_rate,-250,0.004852573995162083
hot_to_cold,access_rate,-200,0.006405649606819926
hot_to_cold,access_rate,-150,0.008268874820345261
hot_to_cold,access_rate,-100,0.01293570771981822
hot_to_cold,access_rate,-50,0.016141158926179396
hot_to_cold,access_rate,0,0.013642173649446787
hot_to_cold,access_rate,50,0.01057271905099549
hot_to_cold,access_rate,100,0.01038316972699073
hot_to_cold,access_rate,150,0.01116261542552916
hot_to_cold,access_rate,200,0.012360052226827605
hot_to_cold,access_rate,250,0.011116613141412471
hot_to_cold,interval_access_rate,-250,0.018941794380091834
hot_to_cold,interval_access_rate,-200,0.01704687789827416
hot_to_cold,interval_access_rate,-150,0.03231610492495223
hot_to_cold,interval_access_rate,-100,0.06409199260710527
hot_to_cold,interval_access_rate,-50,0.057639636961562615
hot_to_cold,interval_access_rate,0,-0.010228459701527902
hot_to_cold,interval_access_rate,50,-0.0205100757883775
hot_to_cold,interval_access_rate,100,0.008289106774305341
hot_to_cold,interval_access_rate,150,0.02252638862039577
hot_to_cold,interval_access_rate,200,0.03284729958093806
hot_to_cold,interval_access_rate,250,-0.00396515925241346
hot_to_cold,swing_index,-250,0.1379751136019947
hot_to_cold,swing_index,-200,-0.1964810411804191
hot_to_cold,swing_index,-150,0.32260977093629256
hot_to_cold,swing_index,-100,0.583715517539545
hot_to_cold,swing_index,-50,-0.29316325246012553
hot_to_cold,swing_index,0,-0.8744679742103139
hot_to_cold,swing_index,50,-0.2915164152276379
hot_to_cold,swing_index,100,0.24183667920422713
hot_to_cold,swing_index,150,0.22274096406999436
hot_to_cold,swing_index,200,-0.08215460412420147
hot_to_cold,swing_index,250,-0.1945896467886871
hot_to_cold,accum_swing_index,-250,0.08741592633619034
hot_to_cold,accum_swing_index,-200,0.04152096599365678
hot_to_cold,accum_swing_index,-150,0.18568358347220604
hot_to_cold,accum_swing_index,-100,0.42544625782569045
hot_to_cold,accum_swing_index,-50,0.3441524962899537
hot_to_cold,accum_swing_index,0,0.05002238411307374
hot_to_cold,accum_swing_index,50,-0.030668416937593073
hot_to_cold,accum_swing_index,100,0.08392030432375866
hot_to_cold,accum_swing_index,150,0.19151738521370243
hot_to_cold,accum_swing_index,200,0.1874813732531045
hot_to_cold,accum_swing_index,250,0.14227887624699007
hot_to_cold,aroon_up,-250,0.43160049421033597
hot_to_cold,aroon_up,-200,0.48361981300030604
hot_to_cold,aroon_up,-150,0.5565477937773486
hot_to_cold,aroon_up,-100,0.5800820051829606
hot_to_cold,aroon_up,-50,0.5332929483892532
hot_to_cold,aroon_up,0,0.41970683443305173
hot_to_cold,aroon_up,50,0.3015048647077095
hot_to_cold,aroon_up,100,0.24927719305216048
hot_to_cold,aroon_up,150,0.22592145730089466
hot_to_cold,aroon_up,200,0.21258746928448033
hot_to_cold,aroon_up,250,0.19427996362880215
hot_to_cold,aroon_down,-250,-0.4448731050075219
hot_to_cold,aroon_down,-200,-0.4445508464378097
hot_to_cold,aroon_down,-150,-0.4167140638516582
