event,n_events,signal,amplitude,consistency,lead_lag_ms,score
hot_to_cold,8424,ichimoku_tenkan,0.5681851861612142,0.49453941120607786,-1141.9004750000001,0.2809899674201826
hot_to_cold,8424,ichimoku_senkou_a,0.3965132982239785,0.4890788224121557,-1141.9004750000001,0.19392625696614332
hot_to_cold,8424,aroon_oscillator,0.33121027189852614,0.38425925925925924,-1141.9004750000001,0.1272706137387855
hot_to_cold,8424,aroon_up,0.33097643454197634,0.37725546058879394,-1141.9004750000001,0.12486266725717009
hot_to_cold,8424,heat_score,0.11429214184369596,0.9672364672364673,-1141.9004750000001,0.11054752750978569
hot_to_cold,8424,inter_access_variance_ms2,0.1574796314301583,0.6439933523266856,-228.380095,0.10141583576787853
hot_to_cold,8424,vertical_horizontal_filter,0.14936300789837903,0.6086182336182336,-1141.9004750000001,0.09090505003501773
hot_to_cold,8424,gopalakrishnan_range_index,0.2261152369543118,0.37464387464387466,-1141.9004750000001,0.0847126884885812
hot_to_cold,8424,accum_swing_index,0.07902185110278204,0.9603513770180437,-1141.9004750000001,0.07588874352107154
hot_to_cold,8424,ichimoku_kijun,0.21946959148197842,0.30781101614434947,-1141.9004750000001,0.06755515796685305
hot_to_cold,8424,ichimoku_senkou_b,0.1337320512411233,0.21616809116809116,-1141.9004750000001,0.02890860224478698
hot_to_cold,8424,inter_access_interval_ms,0.03288573526968319,0.813034188034188,-228.380095,0.026737227072894134
hot_to_cold,8424,aroon_down,0.11543180487481941,0.17651946818613484,228.380095,0.020375960808268808
hot_to_cold,8424,triple_exp_rate_of_change,0.0011022286618220128,0.6169278252611586,-456.76019,0.0006799955312783714
hot_to_cold,8424,access_rate,0.0010289654752218824,0.004748338081671415,-1141.9004750000001,4.885875950721189e-06
