event,n_events,signal,amplitude,consistency,lead_lag_ms,score
hot_to_cold,416,recency_weighted_frequency,1.031018092048828,0.9903846153846154,179.465726,1.0211044565483587
hot_to_cold,416,schaff_trend_cycle_signal,1.0225896440412254,0.9903846153846154,89.732863,1.0127570513100599
hot_to_cold,416,schaff_trend_cycle,0.9939040359371543,0.9903846153846154,89.732863,0.9843472663608355
hot_to_cold,416,aroon_oscillator,1.1175828473094638,0.8629807692307693,0.0,0.9644525052502344
hot_to_cold,416,aroon_down,1.0299004186953944,0.8966346153846154,0.0,0.9234443658013993
hot_to_cold,416,linear_reg_slope,0.8882973264326317,1.0,179.465726,0.8882973264326317
hot_to_cold,416,avg_directional_index,0.8096072618429758,0.9831730769230769,269.19858899999997,0.7959840627254257
hot_to_cold,416,ichimoku_tenkan,0.7721006177403755,0.9879807692307693,0.0,0.7628205622386883
hot_to_cold,416,parabolic_sar_direction,1.0601141101403373,0.6514423076923077,0.0,0.6906031823269986
hot_to_cold,416,ichimoku_senkou_a,0.671769658139666,0.9879807692307693,0.0,0.6636955035947182
hot_to_cold,416,plus_directional_indicator,0.6625560062702807,0.9639423076923077,0.0,0.6386657656595734
hot_to_cold,416,ichimoku_senkou_b,0.6484451172437578,0.9158653846153846,0.0,0.5938884367064223
hot_to_cold,416,linear_reg_intercept,0.5942038754929635,0.9615384615384616,89.732863,0.5713498802816956
hot_to_cold,416,supertrend_direction,0.9627061047567815,0.5913461538461539,0.0,0.5692925523321353
hot_to_cold,416,minus_directional_indicator,0.5611032188924164,0.9663461538461539,0.0,0.5422199374873832
hot_to_cold,416,supertrend,0.6932470528863179,0.7668269230769231,269.19858899999997,0.5316005044969602
hot_to_cold,416,parabolic_sar,0.821315660329931,0.6442307692307693,0.0,0.5291168196356286
hot_to_cold,416,ichimoku_kijun,0.5053164206537417,0.9447115384615384,0.0,0.4773782531656742
hot_to_cold,416,heat_score,0.3974351012868314,0.9975961538461539,179.465726,0.3964797284471996
hot_to_cold,416,vertical_horizontal_filter,0.3107351711464915,0.9735576923076923,0.0,0.3025186161402141
hot_to_cold,416,aroon_up,0.3144207108001886,0.78125,0.0,0.2456411803126473
hot_to_cold,416,triple_exp_rate_of_change,0.23287176099372514,1.0,-89.732863,0.23287176099372514
hot_to_cold,416,access_rate,0.21391945501645415,0.5985576923076923,-448.664315,0.12804313533436798
hot_to_cold,416,system_quality_number,0.1195568570417408,1.0,0.0,0.1195568570417408
hot_to_cold,416,inter_access_variance_ms2,0.09836299843474289,0.6971153846153846,-89.732863,0.06857035948575826
hot_to_cold,416,gopalakrishnan_range_index,0.06668267952743456,0.9591346153846154,0.0,0.06395766618136152
hot_to_cold,416,inter_access_interval_ms,0.04975789059407949,0.45913461538461536,-448.664315,0.02284556996026246
